img	comment	related text	question	answer
36666-violinis.jpg	BiographyGerman still-life and portrait painter. He was born in Frankfurt where he studied at the St&#228;delsches Kunstinstitut with Johann David Passavant (1787-1861) and Jacob Becker )1810-1872). Subsequently, Scholderer established himself in St&#228;del as a freelance painter. During this period his friendship with Victor M�ller (1829-1871) began; Scholderer became his brother-in-law in 1868.Through M�ller, Scholderer became acquainted with the works of Gustave Courbet. Scholderer made several short study trips to Paris between 1857 and 1858, where he became friends with Henri Fantin-Latour and �douard Manet, whose influence can be seen in his subsequent work. Fantin-Latour depicted Scholderer in his picture Studio aux Batignolles.In 1869 he established himself in Munich, renewing his friendship with Wilhelm Leibl and becoming one of the artists of the Leibl-Kreis (Leibl circle). From 1871 to 1899 he lived in London. After 1899, Scholderer returned to his hometown of Frankfurt, where he died			
		In 1869 he established himself in Munich, renewing his friendship with Wilhelm Leibl and becoming one of the artists of the Leibl-Kreis (Leibl circle).	Where did Scholderer establish himself?	in Munich
		Fantin-Latour depicted Scholderer in his picture Studio aux Batignolles.	What depicted Scholderer in his picture Studio aux Batignolles?	Fantin-Latour
		Scholderer made several short study trips to Paris between 1857 and 1858, where he became friends with Henri Fantin-Latour and douard Manet, whose influence can be seen in his subsequent work.	Who made several short study trips to Paris between 1857 and 1858?	Scholderer
		He was born in Frankfurt where he studied at the St &#228; delsches Kunstinstitut with Johann David Passavant and Jacob Becker) 1810-1872).	Where was portrait painter born where he studied at the St &#228; delsches Kunstinstitut with Johann David Passavant and Jacob Becker) 1810-1872)?	in Frankfurt
		He was born in Frankfurt where he studied at the St &#228; delsches Kunstinstitut with Johann David Passavant and Jacob Becker) 1810-1872).	Who was born in Frankfurt where he studied at the St &#228; delsches Kunstinstitut with Johann David Passavant and Jacob Becker) 1810-1872)?	portrait painter
		From 1871 to 1899 he lived in London.	Where did Scholderer live from 1871 to 1899?	in London
08562-3lands09.jpg	An oil mill was to have been built near the Ch&#226;teau Noir, but this project was never completed. The stones which were left lying around, half-covered in vegetation, provided a motif for C�zanne. They enabled him to create a harmonious relationship between cool and warm colours and between geometric and organic forms			
		The stones which were left lying around, half-covered in vegetation, provided a motif for Czanne.	What did the stones which were left lying around provide?	a motif for Czanne
		The stones which were left lying around, half-covered in vegetation, provided a motif for Czanne.	What were half-covered in vegetation?	the stones which were left lying around
		They enabled him to create a harmonious relationship between cool and warm colors and between geometric and organic forms	What did the stones which were left lying around enable Czanne to create?	a harmonious relationship between cool and warm colors and between geometric and organic forms
		An oil mill was to have been built near the Ch &#226; teau Noir, but this project was never completed.	What was never completed?	this project
		They enabled him to create a harmonious relationship between cool and warm colors and between geometric and organic forms	Who did the stones which were left lying around enable to create a harmonious relationship between cool and warm colors and between geometric and organic forms?	Czanne
		An oil mill was to have been built near the Ch &#226; teau Noir, but this project was never completed.	What was to have been built near the Ch &#226; teau Noir?	an oil mill
09070-babel.jpg	This painting is typical of the production of the artist who painted several times and in different formats or with different angles the biblical theme of the construction of the tower of Babel			
		This painting is typical of the production of the artist who painted several times and in different formats or with different angles the biblical theme of the construction of the tower of Babel	What is typical of the production of the artist who painted several times and in different formats or with different angles the biblical theme of the construction of the tower of Babel?	this painting
03653-shipwrec.jpg	The attribution is doubtful, the painting was also attributed to Simon de Vlieger, or Jacob Adriaensz. Bellevois			
		The attribution is doubtful, the painting was also attributed to Simon de Vlieger, or Jacob Adriaensz.	What was also attributed to Simon de Vlieger, or Jacob Adriaensz the attribution is doubtful?	the painting
		The attribution is doubtful, the painting was also attributed to Simon de Vlieger, or Jacob Adriaensz.	Who was the painting also attributed to the attribution is doubtful?	to Simon de Vlieger, or Jacob Adriaensz
30805-pieta.jpg	Painted for the church of San Giusto near Florence. One of the most sober works amongst the numerous paintings of pietistic intent by this master			
		One of the most sober works amongst the numerous paintings of pietistic intent by this master	Who does one of the most sober work amongst the numerous paintings of pietistic intent by?	by this master
23389-11loreto.jpg	This is probably the last work of the artist, left unfinished due to illness and his death.At the conclusion of a dramatic life, made even more difficult by religious doubts and financial problems, Lotto found shelter and peace in the Sanctuary of Loreto, where he became a lay brother. Here, in the years immediately preceding his death he painted his last works. This painting is the most notable of these, with its hesitant but penetrating emotion. The fatigued figure of the bearded man who appears at the door of the choir on the right has been identified as a self-portrait of the painter, now seventy-five years old			
		At the conclusion of a dramatic life, made even more difficult by religious doubts and financial problems, Lotto found shelter and peace in the Sanctuary of Loreto, where he became a lay brother.	What did Lotto find in the Sanctuary of Loreto at the conclusion of a dramatic life?	shelter and peace
		At the conclusion of a dramatic life, made even more difficult by religious doubts and financial problems, Lotto found shelter and peace in the Sanctuary of Loreto, where he became a lay brother.	What was made even more difficult by religious doubts and financial problems?	the conclusion
		At the conclusion of a dramatic life, made even more difficult by religious doubts and financial problems, Lotto found shelter and peace in the Sanctuary of Loreto, where he became a lay brother.	What found shelter and peace in the Sanctuary of Loreto at the conclusion of a dramatic life?	Lotto
		At the conclusion of a dramatic life, made even more difficult by religious doubts and financial problems, Lotto found shelter and peace in the Sanctuary of Loreto, where he became a lay brother.	What did Lotto become a lay brother at?	at Loreto
		Here, in the years immediately preceding his death he painted his last works.	What painted his last works in the years immediately preceding his death?	Lotto
		This is probably the last work of the artist, left unfinished due to illness and his death.	What is the artist left unfinished due to?	to illness and his death
23732-falsedim.jpg	False Dmitry was the tzar of Russia in 1605-1606. He ascended to the throne when his agents imprisoned and assassinated the newly crowned tsar, Feodor II, and his mother			
		False Dmitry was the tzar of Russia in 1605-1606.	What was False Dmitry the tzar of in 1605-1606?	of Russia
		False Dmitry was the tzar of Russia in 1605-1606.	Who was the tzar of Russia in 1605-1606?	False Dmitry
		False Dmitry was the tzar of Russia in 1605-1606.	Who was False Dmitry in 1605-1606?	the tzar of Russia
		He ascended to the throne when his agents imprisoned and assassinated the newly crowned tsar, Feodor II, and his mother	What did False Dmitry ascend to when his agents imprisoned and assassinated the newly crowned tsar, Feodor II, and his mother?	to the throne
		False Dmitry was the tzar of Russia in 1605-1606.	What was False Dmitry the tzar of Russia in?	in 1605-1606
		He ascended to the throne when his agents imprisoned and assassinated the newly crowned tsar, Feodor II, and his mother	Who ascended to the throne when his agents imprisoned and assassinated the newly crowned tsar, Feodor II, and his mother?	False Dmitry
19905-03seymou.jpg	Whereas Holbein himself painted the portrait of Jane Seymour now in Vienna, this panel, done on more or less exactly the same pattern, was probably the work of his studio. This is the conclusion to be drawn from the very hard modeling, which is not typical of Holbein's hand. We can only speculate who the client was, for it was not just the Seymour family who had an interest in the mother of the heir to the throne.			
		This is the conclusion to be drawn from the very hard modeling, which is not typical of Holbein's hand.	What is the very hard modeling not typical of?	of Holbein's hand
		Whereas Holbein himself painted the portrait of Jane Seymour now in Vienna, this panel, done on more or less exactly the same pattern, was probably the work of his studio.	What was done on more or less exactly the same pattern?	the panel
		This is the conclusion to be drawn from the very hard modeling, which is not typical of Holbein's hand.	What is not typical of Holbein's hand?	the very hard modeling
		We can only speculate who the client was, for it was not just the Seymour family who had an interest in the mother of the heir to the throne.	Who can only speculate who the client was?	we
		This is the conclusion to be drawn from the very hard modeling, which is not typical of Holbein's hand.	Whose hand is the very hard modeling not typical of?	of Holbein's hand
		Whereas Holbein himself painted the portrait of Jane Seymour now in Vienna, this panel, done on more or less exactly the same pattern, was probably the work of his studio.	Who painted the portrait of Jane Seymour now in Vienna?	Holbein himself
40307-110turne.jpg	"Turner grew from a young art student trained in executing topographical watercolours to the creator of some of the most original landscapes of his time. On his second visit to Venice, probably in September 1833, he created a series of views of the city that betray on the one hand an ardent interest in recording what he saw and, on the other, a Romantic sensibility that suffused his pictures with a sense of the grandeur of nature and of its magnificent light and colour. This picture is based in part on a pencil drawing made during Turner's first trip to Venice in August 1819 and combines two viewpoints along the Grand Canal. It was shown with four other works in May 1835 at the Royal Academy, where it was well received as one of his ""most agreeable works."""			
		``Turner grew from a young art student trained in executing topographical watercolors to the creator of some of the most original landscapes of his time.	Who did Turner grow from?	from a young art student trained in executing topographical watercolors to the creator of some of the most original landscapes of his time
		This picture is based in part on a pencil drawing made during Turner's first trip to Venice in August 1819 and combines two viewpoints along the Grand Canal.	What combines two viewpoints along the Grand Canal?	this picture
		This picture is based in part on a pencil drawing made during Turner's first trip to Venice in August 1819 and combines two viewpoints along the Grand Canal.	What is based in part on a pencil drawing made during Turner's first trip to Venice in August 1819?	this picture
		``Turner grew from a young art student trained in executing topographical watercolors to the creator of some of the most original landscapes of his time.	Who grew from a young art student trained in executing topographical watercolors to the creator of some of the most original landscapes of his time?	Turner
		It was shown with four other works in May 1835 at the Royal Academy, where it was well received as one of his'' ``most agreeable works.''''''	What was well received as one of Turner ``most agreeable works at the Royal Academy?''	this picture
