img	comment	related text	question	answer
42249-0317vela.jpg	In the eighteenth century this painting was attributed either to Rubens or his pupil Van Dyck. The mistaken attribution is not surprising. Through their close study of Titian, the naturalness of their approach, the immediacy of their portrayals, and their depth of psychological penetration, the portraits of the mature Vel�zquez come far closer to Van Dyck than to any of his Spanish contemporaries. The parallels extend even to the thin, almost sketchy manner in which the two artists applied their paint.In this portrait, the man's hair hangs over his ears like a veil, and Vel�zquez has deliberately incorporated the ground here as part of the effect. He is content with economical strokes, dashed off lightly but with the utmost confidence, to indicate the details of the garments			
		The parallels extend even to the thin, almost sketchy manner in which the two artists applied their paint.	What extend even to the thin, almost sketchy manner in which the two artists applied their paint?	the parallels
		In this portrait, the man's hair hangs over his ears like a veil, and Velzquez has deliberately incorporated the ground here as part of the effect.	What does the man's hair hang over like a veil?	over his ears
		He is content with economical strokes, dashed off lightly but with the utmost confidence, to indicate the details of the garments	Who is content with economical strokes to indicate the details of the garments?	Velzquez
		In this portrait, the man's hair hangs over his ears like a veil, and Velzquez has deliberately incorporated the ground here as part of the effect.	Who has deliberately incorporated the ground here as part of the effect?	Velzquez
		The parallels extend even to the thin, almost sketchy manner in which the two artists applied their paint.	What do the parallels extend even to in which the two artists applied their paint?	to the thin, almost sketchy manner
		The mistaken attribution is not surprising.	What is not surprising?	the mistaken attribution
21540-gontaut.jpg	This painting is a typical portrait in the Rococo style of the eighteenth century			
		This painting is a typical portrait in the Rococo style of the eighteenth century	What is a typical portrait in the Rococo style of the eighteenth century?	this painting
20103-29hooch.jpg	Despite not belonging to the genre, de Hooch's paintings fit the description of still-life. Strictly constructed perspective, skilful chiaroscuro, and bright colours create a sense of frozen moment that encompasses eternity			
		Despite not belonging to the genre, de Hooch's paintings fit the description of still-life.	What fit the description of still-life?	De Hooch's paintings
		Despite not belonging to the genre, de Hooch's paintings fit the description of still-life.	What do De Hooch's paintings fit?	the description of still-life
		Despite not belonging to the genre, de Hooch's paintings fit the description of still-life.	Whose paintings fit the description of still-life?	De Hooch's paintings
		Strictly constructed perspective, skilful chiaroscuro, and bright colors create a sense of frozen moment that encompasses eternity	What create a sense of frozen moment that encompasses eternity?	strictly constructed perspective, skilful chiaroscuro, and bright colors
		Strictly constructed perspective, skilful chiaroscuro, and bright colors create a sense of frozen moment that encompasses eternity	What do strictly constructed perspective, skilful chiaroscuro, and bright colors create?	a sense of frozen moment that encompasses eternity
		Despite not belonging to the genre, de Hooch's paintings fit the description of still-life.	What do De Hooch's paintings fit the description of?	of still-life
12158-maest_01.jpg	The Madonna appears on the panel as the Queen of the Heaven and Siena. In the foreground the four patron saints of Siena are kneeling: Sts Ansanus, Savinus, Crescentius and Victor. The Latin inscription on the base of the throne contains the name of the painter.The movements of the heavenly court are articulated with subtle symmetry: the characters surrounding the Virgin are divided into two ranks by the throne, which is the central axis of the entire composition. The mirror-like correspondence of the two sides is broken up by tiny details (the gestures of the saints or the glance of an angel).Next to the angels, from left to right, are saints Catherine of Alexandria, Paul, John the Evangelist (left side), John the Baptist, Peter, and Agnes (right side), recognizable by their symbols and names painted on the lower edge (the inscriptions are missing only for Paul and Peter). On the bottom row are the four patron saints, also identifiable by their names: Ansano, baptizer of the Sienese and decapitated in the Val d'Arbia in the fourth century; Savino, a martyred bishop (left side); Crescenzio, a boy martyred under Diocletian, whose remains were transferred to the Cathedral in 1058; Victor, a Christian soldier, native of Syria, proclaimed patron after 1288 (right side).Above, in little arches whose frames have been lost, are the apostles distinguished by their abbreviated names against the gold background. Again from left, they are, Thaddeus, Simon, Philip, James the Great, Andrew (left side), Matthew, James the Less, Bartholomew, Thomas and Matthias (right side). The use of gold as a precious complement to the glorification of Mary is essential. The background, the haloes, the garments of the Child, of Catherine, Savino, and Agnes, the cloth covering the back of the throne and the Cosmatesque inlays of the latter, all dazzle the onlooker with their splendid glitter. The fabric of the garments and the backcloth axe embroidered with a continuous small golden pattern which gives the effect of real material. Little space is left for the use of other colours			
		The mirror-like correspondence of the two sides is broken up by tiny details (the gestures of the saints or the glance of an angel).	What is the mirror-like correspondence of the two sides broken up by?	by tiny details
		The movements of the heavenly court are articulated with subtle symmetry: the characters surrounding the Virgin are divided into two ranks by the throne, which is the central axis of the entire composition.	What is the central axis of the entire composition?	the throne
		The movements of the heavenly court are articulated with subtle symmetry: the characters surrounding the Virgin are divided into two ranks by the throne, which is the central axis of the entire composition.	What is the throne the central axis of?	of the entire composition
		Again from left, they are, Thaddeus, Simon, Philip, James the Great, Andrew (left side), Matthew, James the Less, Bartholomew, Thomas and Matthias (right side).	Who are?	they
		The Madonna appears on the panel as the Queen of the Heaven and Siena.	Who appears on the panel as the Queen of the Heaven and Siena?	the Madonna
		The use of gold as a precious complement to the glorification of Mary is essential.	What is essential?	the use of gold as a precious complement to the glorification of Mary
31984-1deposa.jpg	The Deposition can perhaps justly be described as the artist's masterpiece. The compositional idea is extravagant and totally unprecedented: an inextricable knot of figures and drapes that pivots around the bewildered youth in the foreground and culminates above in the two lightly hovering figures emerging from vague background. This complicated bunch of forms arranged in the shape of an upturned pyramid defies any attempt at a rational exploration or identification of planes.The compositional complexity is accompanied by a significant and probably deliberate ambiguity in the representation of the subject, which may be interpreted as halfway between the theme of the Deposition and that of the Piet&#224; or Lamentation over the Dead Christ. The painting appears to represent the moment in which the body of Christ, having been taken down from the cross, has just been removed from the mother's lap. The Virgin, visibly distraught, and perhaps on the point of fainting, still glazes longingly towards her Son, and gestures with her right arm in the same direction. In the centre of the painting, the moment of the separation is underlined by the subtle contact of Mary's legs with those of Christ, now freed from his Mother's last pathetic embrace. The twisted body of Christ is reminiscent of Michelangelo's Vatican Piet&#224; (1498).An intense spiritual participation in the grief of the event profoundly affects the expressions and attitudes of all the figures present, even that of the woman turned away from the onlooker, probably Mary Magdalene, who communicates her anguished psychological condition by reaching out sympathetically towards the swooning body of the Virgin. Some scholars have interpreted the two young figures holding up the deceased's body as angels in the act of drawing Christ away from the main group and leading him finally into the arms of his Father. The general direction of the movement is, in fact, a rising one, and is created by the ethereal quality of the weightless figures, and their slow, almost dance-like rhythm. The two presumed angelic presences, moreover, seem to be unaffected by the weight of the lifeless body, and the figure in the foreground appears to be in the act of raising himself up by lightly pressing down on the front part of his foot.The intricately connected group of figures, involved in a highly dramatic atmosphere, takes on the appearance of a rich frieze in the harmony of highly refined colour tones of pinks, blues and greens. The transparent shadows do not annul the colours, but actually become them, in the flesh tones invested with subtle shades of pink and green.The cloaked man wearing a strange hat, almost imperceptible against the background of the painting behind the arm of the Virgin, may possibly be the artist himself. Staring at something beyond the confines of the painting and looking as though he were about to leave the pictorial space, he presents us with this complex and refined decoration of colours, forms			
		The twisted body of Christ is reminiscent of Michelangelo's Vatican Piet &#224;.	What is the twisted body of Christ reminiscent of?	of Michelangelo's Vatican Piet &#224;
		Staring at something beyond the confines of the painting and looking as though he were about to leave the pictorial space, he presents us with this complex and refined decoration of colors, forms	Who were about to leave the pictorial space?	the cloaked man wearing a strange hat, almost imperceptible against the background of the painting behind the arm of the Virgin,
		The compositional idea is extravagant and totally unprecedented: an inextricable knot of figures and drapes that pivots around the bewildered youth in the foreground and culminates above in the two lightly hovering figures emerging from vague background.	What is the compositional idea extravagant and totally unprecedented: an inextricable knot of?	of figures and drapes that pivots around the bewildered youth in the foreground and culminates above in the two lightly hovering figures emerging from vague background
		The transparent shadows do not annul the colors, but actually become them, in the flesh tones invested with subtle shades of pink and green.	What do the transparent shadows not annul?	the colors
		In the center of the painting, the moment of the separation is underlined by the subtle contact of Mary's legs with those of Christ, now freed from his Mother's last pathetic embrace.	Who is now freed from Mary embrace?	Christ
		The painting appears to represent the moment in which the body of Christ, having been taken down from the cross, has just been removed from the mother's lap.	What has the body been taken down from?	from the cross
17550-08portra.jpg	The present painting is one of Gossart's most dynamic portraits, the sitter, whose identity remains unknown, appears about to speak. The composition of the sitter before a green background, his figure casting a shadow to the right, was favoured by Gossart for his portraits during the late 1520s. His sculptural approach to the figure, and the successfully foreshortened gesturing hand are hallmark of his late style			
		The composition of the sitter before a green background, his figure casting a shadow to the right, was favored by Gossart for his portraits during the late 1520s.	What was the composition of the sitter before a green background favored by Gossart for during the late 1520s?	for his portraits
		His sculptural approach to the figure, and the successfully foreshortened gesturing hand are hallmark of his late style	What are hallmark of his late style?	the sitter's sculptural approach to the figure, and the successfully foreshortened gesturing hand
		The composition of the sitter before a green background, his figure casting a shadow to the right, was favored by Gossart for his portraits during the late 1520s.	Who was the composition of the sitter before a green background favored by for his portraits during the late 1520s?	by Gossart
		His sculptural approach to the figure, and the successfully foreshortened gesturing hand are hallmark of his late style	What are the sitter's sculptural approach to the figure, and the successfully foreshortened gesturing hand hallmark of?	of his late style
		His sculptural approach to the figure, and the successfully foreshortened gesturing hand are hallmark of his late style	Whose sculptural approach to the figure, and the successfully foreshortened gesturing hand are hallmark of his late style?	the sitter's sculptural approach to the figure, and the successfully foreshortened gesturing hand
		The composition of the sitter before a green background, his figure casting a shadow to the right, was favored by Gossart for his portraits during the late 1520s.	What was the sitter's figure casting a shadow to the right?	the green background
23344-08madon.jpg	This painting shows the influence of Palma Vecchio. In the 15th century Venetian painting Giovanni Bellini and Antonello da Messina developed the perfect and much followed type of the subject of  Madonna with a group of saints. The group was alway composed symmetrically in an architectural setting. At the beginning of the next century this composition scheme was loosened and the group was frequently set in a landscape.The represented saints are Catherine of Alexandria and Thomas. The latter is usually called James the Greater, whose attribute is a pilgrim's staff. However, the object depicted is a spear, therefore the saint must be the apostle Thomas. Indeed, he was identified as such in a catalogue of the Austrian imperial collection of 1783			
		At the beginning of the next century this composition scheme was loosened and the group was frequently set in a landscape.	Where was the group frequently set?	in a landscape
		The group was alway composed symmetrically in an architectural setting.	Where was the group alway composed symmetrically?	in an architectural setting
		The latter is usually called James the Greater, whose attribute is a pilgrim's staff.	What is James the Greater's attribute?	a pilgrim's staff
		The group was alway composed symmetrically in an architectural setting.	What was the group alway composed symmetrically in?	in an architectural setting
		The latter is usually called James the Greater, whose attribute is a pilgrim's staff.	Who is the latter usually called?	James the Greater
		In the 15th century Venetian painting Giovanni Bellini and Antonello da Messina developed the perfect and much followed type of the subject of Madonna with a group of saints.	What did Venetian painting Giovanni Bellini and Antonello da Messina develop the perfect and much followed type of with a group of saints in the 15th century?	of the subject of Madonna
33513-18portra.jpg	Catalogue number: Bredius 330.The portrait of this unknown woman  was painted at the beginning of Rembrandt's career in Amsterdam. As soon as he arrived in Amsterdam in 1631 he became the most sought-after painter of portraits in the city. between 1631 and about 1640 he produced dozens of portraits, taking over an important part  of the Amsterdam market for commissions of this kind.It is assumed on stylistic and technical basis that this portrait is the pendant of the portrait of Man Sharpening a Quill, now in the Staatliche Museen, Kassel			
		As soon as he arrived in Amsterdam in 1631 he became the most sought-after painter of portraits in the city.	Who became the most sought-after painter of portraits in the city?	this unknown woman
		between 1631 and about 1640 he produced dozens of portraits, taking over an important part of the Amsterdam market for commissions of this kind.	Who produced dozens of portraits?	this unknown woman
		The portrait of this unknown woman was painted at the beginning of Rembrandt's career in Amsterdam.	What was painted at the beginning of Rembrandt's career in Amsterdam?	the portrait of this unknown woman
		Catalogue number: Bredius 330.	What does catalogue number: bredius?	330
		between 1631 and about 1640 he produced dozens of portraits, taking over an important part of the Amsterdam market for commissions of this kind.	What did between 1631 and about 1640 take over an important part of the Amsterdam market for?	for commissions of this kind
		It is assumed on stylistic and technical basis that this portrait is the pendant of the portrait of Man Sharpening a Quill, now in the Staatliche Museen, Kassel	Who is the Staatliche Museen?	Kassel
29858-holyfami.jpg	The infant running to his mother initiates a diagonal train of movement which leads through Mary to the kindly, ageing Joseph behind. The grouping of the main figures thus introduces both asymmetry and depth to the pictorial plane. With great artistic intelligence, Orley balances this on the left by means of the two angels parallel to the plane, one approaching with a wicker basket of flowers and one hovering overhead and bearing a golden crown. Christ serves to link together the various elements of the painting. His left hand reaches up to his mother's shoulder, his eyes are raised towards the crown with which he will one day make Mary Queen of Heaven, while his right arm gestures towards the apple in Joseph's hand - a symbol of the sin which Jesus has come to conquer.Orley can here be seen as a painter mediating between two stylistic eras. While lovingly executed details of material and texture remain the prominent focus of his interest, he also acknowledges the masters of the High Renaissance in his skilful balancing of depth and plane and in his delicate gradation of colour in the receding landscape. Orley is known both as a painter of large altarpieces and as a portraitist			
		Christ serves to link together the various elements of the painting.	What does Christ serve to link together the various elements of?	of the painting
		Christ serves to link together the various elements of the painting.	Who serves to link together the various elements of the painting?	Christ
		Orley can here be seen as a painter mediating between two stylistic eras.	Who can here be seen as a painter mediating between two stylistic eras?	Orley
		The grouping of the main figures thus introduces both asymmetry and depth to the pictorial plane.	What does the grouping of the main figures thus introduce to the pictorial plane?	both asymmetry and depth
		With great artistic intelligence, Orley balances this on the left by means of the two angels parallel to the plane, one approaching with a wicker basket of flowers and one hovering overhead and bearing a golden crown.	What does Orley balance on the left by means of the two angels parallel to the plane approaching with a wicker basket of flowers and one bearing a golden crown with great artistic intelligence?	this
		The grouping of the main figures thus introduces both asymmetry and depth to the pictorial plane.	What does the grouping of the main figures thus introduce both asymmetry and depth to?	to the pictorial plane
15210-david1.jpg	The subject of David and Goliath was one close to Gentileschi, who painted it several times			
		The subject of David and Goliath was one close to Gentileschi, who painted it several times	Who painted the subject of David and Goliath several times?	Gentileschi
		The subject of David and Goliath was one close to Gentileschi, who painted it several times	What was one close to Gentileschi?	the subject of David and Goliath
		The subject of David and Goliath was one close to Gentileschi, who painted it several times	Who was the subject of David and Goliath one close to?	to Gentileschi
		The subject of David and Goliath was one close to Gentileschi, who painted it several times	What was the subject of David and Goliath close to Gentileschi?	one
38665-spinning.jpg	Ter Borch's fame rests mainly upon the genre pictures he made after the middle of the 17th century which help define the subjects and pictorial schemes used by many artists of his generation and those who worked later. What sets him apart is his mastery of subtle narration which can charge every episode with subdued tension. His rendering of simple themes, such as a woman spinning, shows the same knowledge of  people as his more ambitious pieces			
		His rendering of simple themes, such as a woman spinning, shows the same knowledge of people as his more ambitious pieces	What does a woman spinning's rendering show the same knowledge of?	of people as his more ambitious pieces
		His rendering of simple themes, such as a woman spinning, shows the same knowledge of people as his more ambitious pieces	What shows the same knowledge of people as his more ambitious pieces?	a woman spinning's rendering
		His rendering of simple themes, such as a woman spinning, shows the same knowledge of people as his more ambitious pieces	What does a woman spinning's rendering show?	the same knowledge of people as his more ambitious pieces
		Ter Borch's fame rests mainly upon the genre pictures he made after the middle of the 17th century which help define the subjects and pictorial schemes used by many artists of his generation and those who worked later.	What does Ter Borch's fame rest mainly upon the genre pictures after?	he made after the middle of the 17th century which help define the subjects and pictorial schemes used by many artists of his generation and those who worked later
40013-2mouli09.jpg	Jane Avril was always similarly attired for her sensational performances. She wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck, and had wide sleeves. With this she wore a kind of beret on which a few feathers swayed. Trademark of her choreography was a particular pose in which her left leg was raised high and swiveled wildly back and forth			
		She wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck, and had wide sleeves.	Who had wide sleeves?	Jane Avril
		She wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck, and had wide sleeves.	Who wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck?	Jane Avril
		With this she wore a kind of beret on which a few feathers swayed.	What did Jane Avril wear a kind of beret on which a few feathers swayed with?	with this
		She wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck, and had wide sleeves.	What did Jane Avril wear?	a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck
		She wore a full-skirted dress of white muslin that was gathered in a narrow embroidered collar at the neck, and had wide sleeves.	What did Jane Avril wear a full-skirted dress of?	of white muslin that was gathered in a narrow embroidered collar at the neck
		Jane Avril was always similarly attired for her sensational performances.	Who was always similarly attired for her sensational performances?	Jane Avril
08408-gent_wig.jpg	The sobriety of both composition and description of surroundings in this expressive image, and the lack of artifice in the sitter's pose, stand in contrast with the exquisite, decorative character of his dress. The gentleman - his left hand on the pommel of his sword and the other, fist closed, on his hip - is shown standing within an undefined space, although the ample red drape and heavy tassel on the left suggest this is his residence. The figure's expression is firm and hardly affable, and this is finely rendered by the painter, without a trace of empathy			
		The sobriety of both composition and description of surroundings in this expressive image, and the lack of artifice in the sitter's pose, stand in contrast with the exquisite, decorative character of his dress.	What pose?	the sobriety of both composition and description of surroundings in this expressive image, and the lack of artifice in the sitter 's
		The figure's expression is firm and hardly affable, and this is finely rendered by the painter, without a trace of empathy	What is firm and hardly affable?	the figure's expression
		The figure's expression is firm and hardly affable, and this is finely rendered by the painter, without a trace of empathy	What is finely rendered by the painter?	this
33991-3cappell.jpg	In the lunettes of the main room the scenes Presentation of Mary to the Temple (left) and Annunciation to Coaching (right) are depicted. The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches. Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it			
		In the lunettes of the main room the scenes Presentation of Mary to the Temple and Annunciation to Coaching are depicted.	What are the scenes Presentation of Mary to the Temple and Annunciation to Coaching depicted in?	in the lunettes of the main room
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	How many paintings were executed by Giovanni Lanfranco and Antonio Carracci?	the two paintings
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	What were executed by Giovanni Lanfranco and Antonio Carracci?	the two paintings
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	Who were the two paintings executed by?	by Giovanni Lanfranco and Antonio Carracci
		Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it	What did the pope wish?	the overall planning of the decoration
		Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it	Who wished the overall planning of the decoration?	the pope
